event,gender,year,bin_width,bin_center,freq,total,density,event_name
34956,F,2010,0.041666666666666664,6.45,8.0,2792.0,0.0028653295128939827,Grandmas
34956,F,2010,0.05,6.029166666666667,13.0,2792.0,0.004656160458452722,Grandmas
34956,F,2010,0.05,6.204166666666667,14.0,2792.0,0.00501432664756447,Grandmas
34956,F,2010,0.05,6.320833333333334,7.0,2792.0,0.002507163323782235,Grandmas
34956,F,2010,0.05,6.404166666666667,9.0,2792.0,0.0032234957020057307,Grandmas
34956,F,2010,0.058333333333333334,6.15,15.0,2792.0,0.0053724928366762174,Grandmas
34956,F,2010,0.06666666666666667,6.0875,20.0,2792.0,0.0071633237822349575,Grandmas
34956,F,2010,0.10833333333333334,5.95,36.0,2792.0,0.012893982808022923,Grandmas
34956,F,2010,0.11666666666666667,5.8375,53.0,2792.0,0.018982808022922636,Grandmas
34956,F,2010,0.16666666666666666,5.695833333333334,80.0,2792.0,0.02865329512893983,Grandmas
34956,F,2010,0.21666666666666667,5.504166666666666,160.0,2792.0,0.05730659025787966,Grandmas
34956,F,2010,0.38333333333333336,5.204166666666667,390.0,2792.0,0.13968481375358166,Grandmas
34956,F,2010,0.9583333333333334,4.533333333333333,1964.0,2792.0,0.7034383954154728,Grandmas
34956,F,2015,0.029166666666666667,6.485416666666667,9.0,3576.0,0.0025167785234899327,Grandmas
34956,F,2015,0.03333333333333333,6.245833333333334,10.0,3576.0,0.002796420581655481,Grandmas
34956,F,2015,0.03333333333333333,6.279166666666667,14.0,3576.0,0.0039149888143176735,Grandmas
34956,F,2015,0.03333333333333333,6.3625,18.0,3576.0,0.0050335570469798654,Grandmas
34956,F,2015,0.041666666666666664,6.45,8.0,3576.0,0.0022371364653243847,Grandmas
34956,F,2015,0.05,6.029166666666667,34.0,3576.0,0.009507829977628635,Grandmas
34956,F,2015,0.05,6.204166666666667,24.0,3576.0,0.006711409395973154,Grandmas
34956,F,2015,0.05,6.320833333333334,27.0,3576.0,0.007550335570469799,Grandmas
34956,F,2015,0.05,6.404166666666667,23.0,3576.0,0.006431767337807606,Grandmas
34956,F,2015,0.058333333333333334,6.15,39.0,3576.0,0.010906040268456376,Grandmas
34956,F,2015,0.06666666666666667,6.0875,33.0,3576.0,0.009228187919463088,Grandmas
34956,F,2015,0.10833333333333334,5.95,72.0,3576.0,0.020134228187919462,Grandmas
34956,F,2015,0.11666666666666667,5.8375,109.0,3576.0,0.03048098434004474,Grandmas
34956,F,2015,0.16666666666666666,5.695833333333334,131.0,3576.0,0.0366331096196868,Grandmas
34956,F,2015,0.21666666666666667,5.504166666666666,249.0,3576.0,0.06963087248322147,Grandmas
34956,F,2015,0.38333333333333336,5.204166666666667,518.0,3576.0,0.1448545861297539,Grandmas
34956,F,2015,0.9583333333333334,4.533333333333333,2258.0,3576.0,0.6314317673378076,Grandmas
34956,M,1995,0.029166666666666667,6.485416666666667,0.0,1541.0,0.0,Grandmas
34956,M,1995,0.03333333333333333,6.245833333333334,0.0,1541.0,0.0,Grandmas
34956,M,1995,0.03333333333333333,6.279166666666667,0.0,1541.0,0.0,Grandmas
34956,M,1995,0.03333333333333333,6.3625,0.0,1541.0,0.0,Grandmas
34956,M,1995,0.041666666666666664,6.45,0.0,1541.0,0.0,Grandmas
34956,M,1995,0.05,6.029166666666667,0.0,1541.0,0.0,Grandmas
34956,M,1995,0.05,6.204166666666667,0.0,1541.0,0.0,Grandmas
34956,M,1995,0.05,6.320833333333334,0.0,1541.0,0.0,Grandmas
34956,M,1995,0.05,6.404166666666667,0.0,1541.0,0.0,Grandmas
34956,M,1995,0.058333333333333334,6.15,0.0,1541.0,0.0,Grandmas
34956,M,1995,0.06666666666666667,6.0875,0.0,1541.0,0.0,Grandmas
34956,M,1995,0.10833333333333334,5.95,13.0,1541.0,0.008436080467229072,Grandmas
34956,M,1995,0.11666666666666667,5.8375,13.0,1541.0,0.008436080467229072,Grandmas
34956,M,1995,0.16666666666666666,5.695833333333334,41.0,1541.0,0.026606099935107073,Grandmas
34956,M,1995,0.21666666666666667,5.504166666666666,39.0,1541.0,0.025308241401687217,Grandmas
34956,M,1995,0.38333333333333336,5.204166666666667,159.0,1541.0,0.10317975340687865,Grandmas
34956,M,1995,0.9583333333333334,4.533333333333333,1276.0,1541.0,0.8280337443218689,Grandmas
34956,M,2000,0.029166666666666667,6.485416666666667,0.0,2169.0,0.0,Grandmas
34956,M,2000,0.03333333333333333,6.245833333333334,2.0,2169.0,0.0009220839096357768,Grandmas
34956,M,2000,0.03333333333333333,6.279166666666667,1.0,2169.0,0.0004610419548178884,Grandmas
34956,M,2000,0.03333333333333333,6.3625,2.0,2169.0,0.0009220839096357768,Grandmas
34956,M,2000,0.041666666666666664,6.45,0.0,2169.0,0.0,Grandmas
34956,M,2000,0.05,6.029166666666667,3.0,2169.0,0.0013831258644536654,Grandmas
34956,M,2000,0.05,6.204166666666667,1.0,2169.0,0.0004610419548178884,Grandmas
34956,M,2000,0.05,6.320833333333334,1.0,2169.0,0.0004610419548178884,Grandmas
34956,M,2000,0.05,6.404166666666667,1.0,2169.0,0.0004610419548178884,Grandmas
34956,M,2000,0.058333333333333334,6.15,3.0,2169.0,0.0013831258644536654,Grandmas
34956,M,2000,0.06666666666666667,6.0875,8.0,2169.0,0.0036883356385431073,Grandmas
34956,M,2000,0.10833333333333334,5.95,17.0,2169.0,0.007837713231904103,Grandmas
34956,M,2000,0.11666666666666667,5.8375,23.0,2169.0,0.010603964960811434,Grandmas
34956,M,2000,0.16666666666666666,5.695833333333334,35.0,2169.0,0.016136468418626097,Grandmas
34956,M,2000,0.21666666666666667,5.504166666666666,86.0,2169.0,0.0396496081143384,Grandmas
34956,M,2000,0.38333333333333336,5.204166666666667,227.0,2169.0,0.10465652374366068,Grandmas
34956,M,2000,0.9583333333333334,4.533333333333333,1759.0,2169.0,0.8109727985246658,Grandmas
34956,M,2005,0.029166666666666667,6.485416666666667,1.0,1625.0,0.0006153846153846154,Grandmas
34956,M,2005,0.03333333333333333,6.245833333333334,1.0,1625.0,0.0006153846153846154,Grandmas
34956,M,2005,0.03333333333333333,6.279166666666667,1.0,1625.0,0.0006153846153846154,Grandmas
34956,M,2005,0.03333333333333333,6.3625,3.0,1625.0,0.0018461538461538461,Grandmas
