,year,gender,lat,lon,event,region,state,postal,freq,event_name
1078,2016,M,32.7554883,-97.3307658,18749,South,Texas,TX,747,Cowtown
1079,2016,M,48.91788830000001,-122.7446219,189005,West,Washington,WA,26,Birch Bay
1080,2017,F,32.7554883,-97.3307658,18749,South,Texas,TX,462,Cowtown
1081,2017,F,48.91788830000001,-122.7446219,189005,West,Washington,WA,36,Birch Bay
1082,2017,M,32.7554883,-97.3307658,18749,South,Texas,TX,712,Cowtown
1083,2017,M,48.91788830000001,-122.7446219,189005,West,Washington,WA,36,Birch Bay
1084,2018,F,26.1224386,-80.13731740000001,18578,South,Florida,FL,253,Fort Lauderdale
1085,2018,F,32.7554883,-97.3307658,18749,South,Texas,TX,438,Cowtown
1086,2018,F,48.91788830000001,-122.7446219,189005,West,Washington,WA,55,Birch Bay
1087,2018,M,26.1224386,-80.13731740000001,18578,South,Florida,FL,370,Fort Lauderdale
1088,2018,M,32.7554883,-97.3307658,18749,South,Texas,TX,669,Cowtown
1089,2018,M,48.91788830000001,-122.7446219,189005,West,Washington,WA,57,Birch Bay
1090,2019,F,26.1224386,-80.13731740000001,18578,South,Florida,FL,225,Fort Lauderdale
1091,2019,F,32.7554883,-97.3307658,18749,South,Texas,TX,372,Cowtown
1092,2019,F,33.4151843,-111.8314724,18724,West,Arizona,AZ,994,Sprouts Mesa
1093,2019,M,26.1224386,-80.13731740000001,18578,South,Florida,FL,367,Fort Lauderdale
1094,2019,M,32.7554883,-97.3307658,18749,South,Texas,TX,655,Cowtown
1095,2019,M,33.4151843,-111.8314724,18724,West,Arizona,AZ,1197,Sprouts Mesa
1096,1997,F,30.3321838,-81.65565099999999,20192,South,Florida,FL,146,Jacksonville
1097,1997,M,30.3321838,-81.65565099999999,20192,South,Florida,FL,404,Jacksonville
1098,1998,F,30.3321838,-81.65565099999999,20192,South,Florida,FL,206,Jacksonville
1099,1998,M,30.3321838,-81.65565099999999,20192,South,Florida,FL,493,Jacksonville
1100,1999,F,28.5383355,-81.3792365,20181,South,Florida,FL,2907,Walt Disney World
1101,1999,F,30.3321838,-81.65565099999999,20192,South,Florida,FL,258,Jacksonville
1102,1999,M,28.5383355,-81.3792365,20181,South,Florida,FL,3878,Walt Disney World
1103,1999,M,30.3321838,-81.65565099999999,20192,South,Florida,FL,564,Jacksonville
1104,2000,F,28.5383355,-81.3792365,20181,South,Florida,FL,2963,Walt Disney World
1105,2000,F,30.3321838,-81.65565099999999,20192,South,Florida,FL,184,Jacksonville
1106,2000,F,36.1699412,-115.1398296,19454,West,Nevada,NV,767,Rock N Roll Las Vegas
1107,2000,M,28.5383355,-81.3792365,20181,South,Florida,FL,3734,Walt Disney World
1108,2000,M,30.3321838,-81.65565099999999,20192,South,Florida,FL,473,Jacksonville
1109,2000,M,36.1699412,-115.1398296,19454,West,Nevada,NV,1839,Rock N Roll Las Vegas
1110,2001,F,28.5383355,-81.3792365,20181,South,Florida,FL,3409,Walt Disney World
1111,2001,F,30.3321838,-81.65565099999999,20192,South,Florida,FL,225,Jacksonville
1112,2001,F,36.1699412,-115.1398296,19454,West,Nevada,NV,712,Rock N Roll Las Vegas
1113,2001,M,28.5383355,-81.3792365,20181,South,Florida,FL,3878,Walt Disney World
1114,2001,M,30.3321838,-81.65565099999999,20192,South,Florida,FL,436,Jacksonville
1115,2001,M,36.1699412,-115.1398296,19454,West,Nevada,NV,1629,Rock N Roll Las Vegas
1116,2002,F,28.5383355,-81.3792365,20181,South,Florida,FL,3420,Walt Disney World
1117,2002,F,30.3321838,-81.65565099999999,20192,South,Florida,FL,234,Jacksonville
1118,2002,F,36.1699412,-115.1398296,19454,West,Nevada,NV,751,Rock N Roll Las Vegas
1119,2002,M,28.5383355,-81.3792365,20181,South,Florida,FL,3756,Walt Disney World
1120,2002,M,30.3321838,-81.65565099999999,20192,South,Florida,FL,516,Jacksonville
1121,2002,M,36.1699412,-115.1398296,19454,West,Nevada,NV,1485,Rock N Roll Las Vegas
1122,2003,F,28.5383355,-81.3792365,20181,South,Florida,FL,3971,Walt Disney World
1123,2003,F,30.3321838,-81.65565099999999,20192,South,Florida,FL,261,Jacksonville
1124,2003,F,36.1699412,-115.1398296,19454,West,Nevada,NV,799,Rock N Roll Las Vegas
1125,2003,M,28.5383355,-81.3792365,20181,South,Florida,FL,4331,Walt Disney World
1126,2003,M,30.3321838,-81.65565099999999,20192,South,Florida,FL,528,Jacksonville
1127,2003,M,36.1699412,-115.1398296,19454,West,Nevada,NV,1685,Rock N Roll Las Vegas
1128,2004,F,28.5383355,-81.3792365,20181,South,Florida,FL,3970,Walt Disney World
1129,2004,F,30.3321838,-81.65565099999999,20192,South,Florida,FL,252,Jacksonville
1130,2004,F,33.4483771,-112.0740373,19453,West,Arizona,AZ,4156,Rock N Roll Arizona
1131,2004,F,36.1699412,-115.1398296,19454,West,Nevada,NV,524,Rock N Roll Las Vegas
1132,2004,M,28.5383355,-81.3792365,20181,South,Florida,FL,4510,Walt Disney World
1133,2004,M,30.3321838,-81.65565099999999,20192,South,Florida,FL,593,Jacksonville
1134,2004,M,33.4483771,-112.0740373,19453,West,Arizona,AZ,4723,Rock N Roll Arizona
1135,2004,M,36.1699412,-115.1398296,19454,West,Nevada,NV,1231,Rock N Roll Las Vegas
1136,2005,F,28.5383355,-81.3792365,20181,South,Florida,FL,3261,Walt Disney World
1137,2005,F,30.3321838,-81.65565099999999,20192,South,Florida,FL,274,Jacksonville
1138,2005,F,33.4483771,-112.0740373,19453,West,Arizona,AZ,3019,Rock N Roll Arizona
1139,2005,F,36.1699412,-115.1398296,19454,West,Nevada,NV,731,Rock N Roll Las Vegas
1140,2005,M,28.5383355,-81.3792365,20181,South,Florida,FL,3640,Walt Disney World
1141,2005,M,30.3321838,-81.65565099999999,20192,South,Florida,FL,541,Jacksonville
1142,2005,M,33.4483771,-112.0740373,19453,West,Arizona,AZ,3592,Rock N Roll Arizona
1143,2005,M,36.1699412,-115.1398296,19454,West,Nevada,NV,1420,Rock N Roll Las Vegas
1144,2006,F,28.5383355,-81.3792365,20181,South,Florida,FL,5150,Walt Disney World
1145,2006,F,30.3321838,-81.65565099999999,20192,South,Florida,FL,300,Jacksonville
1146,2006,F,33.4483771,-112.0740373,19453,West,Arizona,AZ,3129,Rock N Roll Arizona
1147,2006,F,36.1699412,-115.1398296,19454,West,Nevada,NV,2133,Rock N Roll Las Vegas
1148,2006,M,28.5383355,-81.3792365,20181,South,Florida,FL,5798,Walt Disney World
1149,2006,M,30.3321838,-81.65565099999999,20192,South,Florida,FL,579,Jacksonville
1150,2006,M,33.4483771,-112.0740373,19453,West,Arizona,AZ,3727,Rock N Roll Arizona
1151,2006,M,36.1699412,-115.1398296,19454,West,Nevada,NV,3511,Rock N Roll Las Vegas
1152,2007,F,28.5383355,-81.3792365,20181,South,Florida,FL,4261,Walt Disney World
1153,2007,F,30.3321838,-81.65565099999999,20192,South,Florida,FL,279,Jacksonville
1154,2007,F,31.7618778,-106.4850217,194242,South,Texas,TX,60,El Paso
1155,2007,F,33.4483771,-112.0740373,19453,West,Arizona,AZ,3098,Rock N Roll Arizona
1156,2007,F,36.1699412,-115.1398296,19454,West,Nevada,NV,1457,Rock N Roll Las Vegas
1157,2007,M,28.5383355,-81.3792365,20181,South,Florida,FL,5320,Walt Disney World
1158,2007,M,30.3321838,-81.65565099999999,20192,South,Florida,FL,515,Jacksonville
1159,2007,M,31.7618778,-106.4850217,194242,South,Texas,TX,185,El Paso
1160,2007,M,33.4483771,-112.0740373,19453,West,Arizona,AZ,3483,Rock N Roll Arizona
1161,2007,M,36.1699412,-115.1398296,19454,West,Nevada,NV,2593,Rock N Roll Las Vegas
1162,2008,F,28.5383355,-81.3792365,20181,South,Florida,FL,5135,Walt Disney World
1163,2008,F,30.3321838,-81.65565099999999,20192,South,Florida,FL,215,Jacksonville
1164,2008,F,31.7618778,-106.4850217,194242,South,Texas,TX,41,El Paso
1165,2008,F,33.4483771,-112.0740373,19453,West,Arizona,AZ,2741,Rock N Roll Arizona
1166,2008,F,36.1699412,-115.1398296,19454,West,Nevada,NV,1213,Rock N Roll Las Vegas
1167,2008,M,28.5383355,-81.3792365,20181,South,Florida,FL,6154,Walt Disney World
1168,2008,M,30.3321838,-81.65565099999999,20192,South,Florida,FL,427,Jacksonville
1169,2008,M,31.7618778,-106.4850217,194242,South,Texas,TX,157,El Paso
1170,2008,M,33.4483771,-112.0740373,19453,West,Arizona,AZ,3428,Rock N Roll Arizona
1171,2008,M,36.1699412,-115.1398296,19454,West,Nevada,NV,2141,Rock N Roll Las Vegas
1172,2009,F,28.5383355,-81.3792365,20181,South,Florida,FL,6121,Walt Disney World
1173,2009,F,30.3321838,-81.65565099999999,20192,South,Florida,FL,277,Jacksonville
1174,2009,F,31.7618778,-106.4850217,194242,South,Texas,TX,59,El Paso
1175,2009,F,36.1699412,-115.1398296,19454,West,Nevada,NV,2442,Rock N Roll Las Vegas
1176,2009,M,28.5383355,-81.3792365,20181,South,Florida,FL,7267,Walt Disney World
1177,2009,M,30.3321838,-81.65565099999999,20192,South,Florida,FL,472,Jacksonville
1178,2009,M,31.7618778,-106.4850217,194242,South,Texas,TX,174,El Paso
1179,2009,M,36.1699412,-115.1398296,19454,West,Nevada,NV,3268,Rock N Roll Las Vegas
1180,2010,F,28.5383355,-81.3792365,20181,South,Florida,FL,6758,Walt Disney World
1181,2010,F,30.3321838,-81.65565099999999,20192,South,Florida,FL,316,Jacksonville
1182,2010,F,31.7618778,-106.4850217,194242,South,Texas,TX,79,El Paso
1183,2010,F,33.4483771,-112.0740373,19453,West,Arizona,AZ,2418,Rock N Roll Arizona
1184,2010,F,36.1699412,-115.1398296,19454,West,Nevada,NV,2139,Rock N Roll Las Vegas
1185,2010,M,28.5383355,-81.3792365,20181,South,Florida,FL,8001,Walt Disney World
1186,2010,M,30.3321838,-81.65565099999999,20192,South,Florida,FL,556,Jacksonville
1187,2010,M,31.7618778,-106.4850217,194242,South,Texas,TX,200,El Paso
1188,2010,M,33.4483771,-112.0740373,19453,West,Arizona,AZ,3123,Rock N Roll Arizona
1189,2010,M,36.1699412,-115.1398296,19454,West,Nevada,NV,3024,Rock N Roll Las Vegas
1190,2011,F,28.5383355,-81.3792365,20181,South,Florida,FL,5309,Walt Disney World
1191,2011,F,30.3321838,-81.65565099999999,20192,South,Florida,FL,257,Jacksonville
1192,2011,F,31.7618778,-106.4850217,194242,South,Texas,TX,71,El Paso
1193,2011,F,33.4483771,-112.0740373,19453,West,Arizona,AZ,2096,Rock N Roll Arizona
1194,2011,M,28.5383355,-81.3792365,20181,South,Florida,FL,6769,Walt Disney World
1195,2011,M,30.3321838,-81.65565099999999,20192,South,Florida,FL,553,Jacksonville
1196,2011,M,31.7618778,-106.4850217,194242,South,Texas,TX,183,El Paso
1197,2011,M,33.4483771,-112.0740373,19453,West,Arizona,AZ,2838,Rock N Roll Arizona
1198,2012,F,28.5383355,-81.3792365,20181,South,Florida,FL,5325,Walt Disney World
1199,2012,F,30.3321838,-81.65565099999999,20192,South,Florida,FL,380,Jacksonville
1200,2012,F,31.7618778,-106.4850217,194242,South,Texas,TX,79,El Paso
1201,2012,F,33.4483771,-112.0740373,19453,West,Arizona,AZ,1576,Rock N Roll Arizona
1202,2012,M,28.5383355,-81.3792365,20181,South,Florida,FL,6571,Walt Disney World
1203,2012,M,30.3321838,-81.65565099999999,20192,South,Florida,FL,642,Jacksonville
1204,2012,M,31.7618778,-106.4850217,194242,South,Texas,TX,286,El Paso
1205,2012,M,33.4483771,-112.0740373,19453,West,Arizona,AZ,2161,Rock N Roll Arizona
1206,2013,F,28.5383355,-81.3792365,20181,South,Florida,FL,7608,Walt Disney World
1207,2013,F,30.3321838,-81.65565099999999,20192,South,Florida,FL,325,Jacksonville
1208,2013,F,31.7618778,-106.4850217,194242,South,Texas,TX,94,El Paso
1209,2013,F,33.4483771,-112.0740373,19453,West,Arizona,AZ,1320,Rock N Roll Arizona
1210,2013,F,36.1699412,-115.1398296,19454,West,Nevada,NV,1065,Rock N Roll Las Vegas
1211,2013,M,28.5383355,-81.3792365,20181,South,Florida,FL,8410,Walt Disney World
1212,2013,M,30.3321838,-81.65565099999999,20192,South,Florida,FL,523,Jacksonville
1213,2013,M,31.7618778,-106.4850217,194242,South,Texas,TX,228,El Paso
1214,2013,M,33.4483771,-112.0740373,19453,West,Arizona,AZ,1816,Rock N Roll Arizona
1215,2013,M,36.1699412,-115.1398296,19454,West,Nevada,NV,1857,Rock N Roll Las Vegas
1216,2014,F,28.5383355,-81.3792365,20181,South,Florida,FL,7303,Walt Disney World
1217,2014,F,30.3321838,-81.65565099999999,20192,South,Florida,FL,283,Jacksonville
1218,2014,F,31.7618778,-106.4850217,194242,South,Texas,TX,109,El Paso
1219,2014,F,33.4483771,-112.0740373,19453,West,Arizona,AZ,1197,Rock N Roll Arizona
1220,2014,F,36.1699412,-115.1398296,19454,West,Nevada,NV,1273,Rock N Roll Las Vegas
1221,2014,M,28.5383355,-81.3792365,20181,South,Florida,FL,8178,Walt Disney World
1222,2014,M,30.3321838,-81.65565099999999,20192,South,Florida,FL,419,Jacksonville
1223,2014,M,31.7618778,-106.4850217,194242,South,Texas,TX,263,El Paso
1224,2014,M,33.4483771,-112.0740373,19453,West,Arizona,AZ,1601,Rock N Roll Arizona
1225,2014,M,36.1699412,-115.1398296,19454,West,Nevada,NV,1949,Rock N Roll Las Vegas
1226,2015,F,28.5383355,-81.3792365,20181,South,Florida,FL,7257,Walt Disney World
1227,2015,F,30.3321838,-81.65565099999999,20192,South,Florida,FL,161,Jacksonville
1228,2015,F,31.7618778,-106.4850217,194242,South,Texas,TX,93,El Paso
1229,2015,F,33.4483771,-112.0740373,19453,West,Arizona,AZ,1086,Rock N Roll Arizona
1230,2015,F,36.1699412,-115.1398296,19454,West,Nevada,NV,1206,Rock N Roll Las Vegas
1231,2015,M,28.5383355,-81.3792365,20181,South,Florida,FL,8092,Walt Disney World
1232,2015,M,30.3321838,-81.65565099999999,20192,South,Florida,FL,288,Jacksonville
1233,2015,M,31.7618778,-106.4850217,194242,South,Texas,TX,269,El Paso
1234,2015,M,33.4483771,-112.0740373,19453,West,Arizona,AZ,1434,Rock N Roll Arizona
1235,2015,M,36.1699412,-115.1398296,19454,West,Nevada,NV,1899,Rock N Roll Las Vegas
1236,2016,F,28.5383355,-81.3792365,20181,South,Florida,FL,6990,Walt Disney World
1237,2016,F,30.3321838,-81.65565099999999,20192,South,Florida,FL,177,Jacksonville
1238,2016,F,31.7618778,-106.4850217,194242,South,Texas,TX,97,El Paso
1239,2016,F,33.4483771,-112.0740373,19453,West,Arizona,AZ,976,Rock N Roll Arizona
1240,2016,F,36.1699412,-115.1398296,19454,West,Nevada,NV,971,Rock N Roll Las Vegas
1241,2016,M,28.5383355,-81.3792365,20181,South,Florida,FL,7762,Walt Disney World
1242,2016,M,30.3321838,-81.65565099999999,20192,South,Florida,FL,306,Jacksonville
1243,2016,M,31.7618778,-106.4850217,194242,South,Texas,TX,217,El Paso
1244,2016,M,33.4483771,-112.0740373,19453,West,Arizona,AZ,1269,Rock N Roll Arizona
1245,2016,M,36.1699412,-115.1398296,19454,West,Nevada,NV,1623,Rock N Roll Las Vegas
1246,2017,F,28.5383355,-81.3792365,20181,South,Florida,FL,6470,Walt Disney World
1247,2017,F,30.3321838,-81.65565099999999,20192,South,Florida,FL,205,Jacksonville
1248,2017,F,31.7618778,-106.4850217,194242,South,Texas,TX,76,El Paso
1249,2017,F,33.4483771,-112.0740373,19453,West,Arizona,AZ,955,Rock N Roll Arizona
1250,2017,F,36.1699412,-115.1398296,19454,West,Nevada,NV,1204,Rock N Roll Las Vegas
1251,2017,M,28.5383355,-81.3792365,20181,South,Florida,FL,6977,Walt Disney World
1252,2017,M,30.3321838,-81.65565099999999,20192,South,Florida,FL,362,Jacksonville
1253,2017,M,31.7618778,-106.4850217,194242,South,Texas,TX,175,El Paso
1254,2017,M,33.4483771,-112.0740373,19453,West,Arizona,AZ,1280,Rock N Roll Arizona
1255,2017,M,36.1699412,-115.1398296,19454,West,Nevada,NV,1783,Rock N Roll Las Vegas
1256,2018,F,28.5383355,-81.3792365,20181,South,Florida,FL,6483,Walt Disney World
1257,2018,F,30.3321838,-81.65565099999999,20192,South,Florida,FL,265,Jacksonville
1258,2018,F,31.7618778,-106.4850217,194242,South,Texas,TX,71,El Paso
1259,2018,F,33.4483771,-112.0740373,19453,West,Arizona,AZ,730,Rock N Roll Arizona
1260,2018,F,36.1699412,-115.1398296,19454,West,Nevada,NV,738,Rock N Roll Las Vegas
1261,2018,M,28.5383355,-81.3792365,20181,South,Florida,FL,7108,Walt Disney World
1262,2018,M,30.3321838,-81.65565099999999,20192,South,Florida,FL,406,Jacksonville
1263,2018,M,31.7618778,-106.4850217,194242,South,Texas,TX,188,El Paso
1264,2018,M,33.4483771,-112.0740373,19453,West,Arizona,AZ,981,Rock N Roll Arizona
1265,2018,M,36.1699412,-115.1398296,19454,West,Nevada,NV,1384,Rock N Roll Las Vegas
1266,2019,F,28.5383355,-81.3792365,20181,South,Florida,FL,4120,Walt Disney World
1267,2019,F,31.7618778,-106.4850217,194242,South,Texas,TX,68,El Paso
1268,2019,F,33.4483771,-112.0740373,19453,West,Arizona,AZ,544,Rock N Roll Arizona
1269,2019,F,36.1699412,-115.1398296,19454,West,Nevada,NV,622,Rock N Roll Las Vegas
1270,2019,M,28.5383355,-81.3792365,20181,South,Florida,FL,4988,Walt Disney World
1271,2019,M,31.7618778,-106.4850217,194242,South,Texas,TX,178,El Paso
1272,2019,M,33.4483771,-112.0740373,19453,West,Arizona,AZ,836,Rock N Roll Arizona
1273,2019,M,36.1699412,-115.1398296,19454,West,Nevada,NV,1406,Rock N Roll Las Vegas
1274,1999,F,29.95106579999999,-90.0715323,20236,South,Louisiana,LA,274,New Orleans
1275,1999,F,37.68717609999999,-97.33005299999999,20231,Midwest,Kansas,KS,116,Prairie Fire
1276,1999,M,29.95106579999999,-90.0715323,20236,South,Louisiana,LA,663,New Orleans
1277,1999,M,37.68717609999999,-97.33005299999999,20231,Midwest,Kansas,KS,309,Prairie Fire
1278,2000,F,29.95106579999999,-90.0715323,20236,South,Louisiana,LA,459,New Orleans
1279,2000,F,37.68717609999999,-97.33005299999999,20231,Midwest,Kansas,KS,127,Prairie Fire
1280,2000,F,41.6763545,-86.25198979999999,20223,Midwest,Indiana,IN,97,Sunburst
1281,2000,F,42.3600825,-71.0588801,20238,Northeast,Massachusetts,MA,5469,Boston
1282,2000,M,29.95106579999999,-90.0715323,20236,South,Louisiana,LA,918,New Orleans
1283,2000,M,37.68717609999999,-97.33005299999999,20231,Midwest,Kansas,KS,277,Prairie Fire
1284,2000,M,41.6763545,-86.25198979999999,20223,Midwest,Indiana,IN,335,Sunburst
1285,2000,M,42.3600825,-71.0588801,20238,Northeast,Massachusetts,MA,10172,Boston
1286,2001,F,29.95106579999999,-90.0715323,20236,South,Louisiana,LA,493,New Orleans
1287,2001,F,37.68717609999999,-97.33005299999999,20231,Midwest,Kansas,KS,82,Prairie Fire
1288,2001,F,41.6763545,-86.25198979999999,20223,Midwest,Indiana,IN,125,Sunburst
1289,2001,F,42.3600825,-71.0588801,20238,Northeast,Massachusetts,MA,4797,Boston
1290,2001,M,29.95106579999999,-90.0715323,20236,South,Louisiana,LA,817,New Orleans
1291,2001,M,37.68717609999999,-97.33005299999999,20231,Midwest,Kansas,KS,233,Prairie Fire
1292,2001,M,41.6763545,-86.25198979999999,20223,Midwest,Indiana,IN,410,Sunburst
1293,2001,M,42.3600825,-71.0588801,20238,Northeast,Massachusetts,MA,8538,Boston
1294,2002,F,29.95106579999999,-90.0715323,20236,South,Louisiana,LA,615,New Orleans
1295,2002,F,37.68717609999999,-97.33005299999999,20231,Midwest,Kansas,KS,89,Prairie Fire
1296,2002,F,41.6763545,-86.25198979999999,20223,Midwest,Indiana,IN,121,Sunburst
1297,2002,F,42.3600825,-71.0588801,20238,Northeast,Massachusetts,MA,5245,Boston
1298,2002,M,29.95106579999999,-90.0715323,20236,South,Louisiana,LA,961,New Orleans
1299,2002,M,37.68717609999999,-97.33005299999999,20231,Midwest,Kansas,KS,241,Prairie Fire
1300,2002,M,41.6763545,-86.25198979999999,20223,Midwest,Indiana,IN,418,Sunburst
1301,2002,M,42.3600825,-71.0588801,20238,Northeast,Massachusetts,MA,9090,Boston
1302,2003,F,29.95106579999999,-90.0715323,20236,South,Louisiana,LA,643,New Orleans
1303,2003,F,37.68717609999999,-97.33005299999999,20231,Midwest,Kansas,KS,100,Prairie Fire
1304,2003,F,41.6763545,-86.25198979999999,20223,Midwest,Indiana,IN,183,Sunburst
1305,2003,M,29.95106579999999,-90.0715323,20236,South,Louisiana,LA,823,New Orleans
1306,2003,M,37.68717609999999,-97.33005299999999,20231,Midwest,Kansas,KS,259,Prairie Fire
1307,2003,M,41.6763545,-86.25198979999999,20223,Midwest,Indiana,IN,482,Sunburst
1308,2004,F,29.95106579999999,-90.0715323,20236,South,Louisiana,LA,720,New Orleans
1309,2004,F,37.68717609999999,-97.33005299999999,20231,Midwest,Kansas,KS,108,Prairie Fire
1310,2004,F,41.6763545,-86.25198979999999,20223,Midwest,Indiana,IN,107,Sunburst
1311,2004,F,42.3600825,-71.0588801,20238,Northeast,Massachusetts,MA,6236,Boston
1312,2004,M,29.95106579999999,-90.0715323,20236,South,Louisiana,LA,1111,New Orleans
1313,2004,M,37.68717609999999,-97.33005299999999,20231,Midwest,Kansas,KS,263,Prairie Fire
1314,2004,M,41.6763545,-86.25198979999999,20223,Midwest,Indiana,IN,309,Sunburst
1315,2004,M,42.3600825,-71.0588801,20238,Northeast,Massachusetts,MA,10479,Boston
1316,2005,F,29.95106579999999,-90.0715323,20236,South,Louisiana,LA,795,New Orleans
1317,2005,F,37.68717609999999,-97.33005299999999,20231,Midwest,Kansas,KS,136,Prairie Fire
1318,2005,F,41.6763545,-86.25198979999999,20223,Midwest,Indiana,IN,183,Sunburst
1319,2005,F,42.3600825,-71.0588801,20238,Northeast,Massachusetts,MA,6641,Boston
1320,2005,M,29.95106579999999,-90.0715323,20236,South,Louisiana,LA,991,New Orleans
1321,2005,M,37.68717609999999,-97.33005299999999,20231,Midwest,Kansas,KS,258,Prairie Fire
1322,2005,M,41.6763545,-86.25198979999999,20223,Midwest,Indiana,IN,393,Sunburst
1323,2005,M,42.3600825,-71.0588801,20238,Northeast,Massachusetts,MA,10852,Boston
1324,2006,F,29.95106579999999,-90.0715323,20236,South,Louisiana,LA,223,New Orleans
1325,2006,F,37.68717609999999,-97.33005299999999,20231,Midwest,Kansas,KS,108,Prairie Fire
1326,2006,F,41.6763545,-86.25198979999999,20223,Midwest,Indiana,IN,138,Sunburst
1327,2006,F,42.3600825,-71.0588801,20238,Northeast,Massachusetts,MA,7610,Boston
1328,2006,M,29.95106579999999,-90.0715323,20236,South,Louisiana,LA,461,New Orleans
1329,2006,M,37.68717609999999,-97.33005299999999,20231,Midwest,Kansas,KS,213,Prairie Fire
1330,2006,M,41.6763545,-86.25198979999999,20223,Midwest,Indiana,IN,428,Sunburst
1331,2006,M,42.3600825,-71.0588801,20238,Northeast,Massachusetts,MA,12015,Boston
1332,2007,F,29.95106579999999,-90.0715323,20236,South,Louisiana,LA,354,New Orleans
