prop_numerator,proportion,event,year,gender,bin_center,proportion_demeanor,proportion_demeaned,event_name
"[14595.0, 18045.0)",-6.856267143729666,34956,1995,M,4.533333333333333,24.802642672089913,-31.65890981581958,Grandmas
"[14595.0, 18045.0)",31.87557090764386,34956,1997,M,4.533333333333333,24.802642672089913,7.072928235553945,Grandmas
"[14595.0, 18045.0)",12.421392598667394,34956,1998,M,4.533333333333333,24.802642672089913,-12.38125007342252,Grandmas
"[14595.0, 18045.0)",12.451294787258252,34956,1999,M,4.533333333333333,24.802642672089913,-12.351347884831661,Grandmas
"[14595.0, 18045.0)",-232.429885321783,34956,2000,M,4.533333333333333,24.802642672089913,-257.2325279938729,Grandmas
"[14595.0, 18045.0)",45.953232937844014,34956,2001,M,4.533333333333333,24.802642672089913,21.1505902657541,Grandmas
"[14595.0, 18045.0)",15.517790128378838,34956,2002,M,4.533333333333333,24.802642672089913,-9.284852543711075,Grandmas
"[14595.0, 18045.0)",39.514122476652844,34956,2003,M,4.533333333333333,24.802642672089913,14.71147980456293,Grandmas
"[14595.0, 18045.0)",28.9834925812882,34956,2004,M,4.533333333333333,24.802642672089913,4.180849909198287,Grandmas
"[14595.0, 18045.0)",45.88395686995394,34956,2005,M,4.533333333333333,24.802642672089913,21.081314197864028,Grandmas
"[14595.0, 18045.0)",77.13993774596935,34956,2006,M,4.533333333333333,24.802642672089913,52.33729507387943,Grandmas
"[14595.0, 18045.0)",63.292832056689065,34956,2007,M,4.533333333333333,24.802642672089913,38.49018938459915,Grandmas
"[14595.0, 18045.0)",90.59279448386086,34956,2009,M,4.533333333333333,24.802642672089913,65.79015181177094,Grandmas
"[14595.0, 18045.0)",57.48059534293978,34956,2010,M,4.533333333333333,24.802642672089913,32.67795267084986,Grandmas
"[14595.0, 18045.0)",18.125260960504956,34956,2011,M,4.533333333333333,24.802642672089913,-6.677381711584957,Grandmas
"[14595.0, 18045.0)",48.51937947397107,34956,2012,M,4.533333333333333,24.802642672089913,23.716736801881158,Grandmas
"[14595.0, 18045.0)",14.465605390747974,34956,2013,M,4.533333333333333,24.802642672089913,-10.337037281341939,Grandmas
"[14595.0, 18045.0)",17.68320645091831,34956,2014,M,4.533333333333333,24.802642672089913,-7.119436221171604,Grandmas
"[14595.0, 18045.0)",15.918002823226033,34956,2015,M,4.533333333333333,24.802642672089913,-8.88463984886388,Grandmas
"[14595.0, 18045.0)",57.81882077801811,34956,2016,M,4.533333333333333,24.802642672089913,33.01617810592819,Grandmas
"[14595.0, 18045.0)",71.63142398414797,34956,2017,M,4.533333333333333,24.802642672089913,46.828781312058055,Grandmas
"[14595.0, 18045.0)",13.68154678257126,34956,2018,M,4.533333333333333,24.802642672089913,-11.121095889518653,Grandmas
"[14595.0, 18045.0)",30.796674362328663,34956,2019,M,4.533333333333333,24.802642672089913,5.994031690238749,Grandmas
"[14595.0, 18045.0)",79.34166337236205,4476,1995,F,4.533333333333333,113.53424026985779,-34.19257689749574,Houston
"[14595.0, 18045.0)",123.80784168124468,4476,1996,F,4.533333333333333,113.53424026985779,10.273601411386892,Houston
"[14595.0, 18045.0)",122.50262135237683,4476,1997,F,4.533333333333333,113.53424026985779,8.968381082519045,Houston
"[14595.0, 18045.0)",122.99482907291966,4476,1998,F,4.533333333333333,113.53424026985779,9.460588803061867,Houston
"[14595.0, 18045.0)",133.94839432759,4476,2000,F,4.533333333333333,113.53424026985779,20.414154057732205,Houston
"[14595.0, 18045.0)",129.92829841302608,4476,2001,F,4.533333333333333,113.53424026985779,16.394058143168294,Houston
"[14595.0, 18045.0)",136.49412366493218,4476,2002,F,4.533333333333333,113.53424026985779,22.959883395074385,Houston
"[14595.0, 18045.0)",106.47107369924282,4476,2003,F,4.533333333333333,113.53424026985779,-7.0631665706149676,Houston
"[14595.0, 18045.0)",123.25916096315888,4476,2004,F,4.533333333333333,113.53424026985779,9.724920693301087,Houston
"[14595.0, 18045.0)",94.40274868457547,4476,2005,F,4.533333333333333,113.53424026985779,-19.13149158528232,Houston
"[14595.0, 18045.0)",132.17558399823196,4476,2006,F,4.533333333333333,113.53424026985779,18.641343728374167,Houston
"[14595.0, 18045.0)",118.16092082390777,4476,2007,F,4.533333333333333,113.53424026985779,4.626680554049983,Houston
"[14595.0, 18045.0)",114.01612915809822,4476,2008,F,4.533333333333333,113.53424026985779,0.48188888824043374,Houston
"[14595.0, 18045.0)",122.94518896269209,4476,2009,F,4.533333333333333,113.53424026985779,9.410948692834296,Houston
"[14595.0, 18045.0)",114.54592619648984,4476,2010,F,4.533333333333333,113.53424026985779,1.0116859266320546,Houston
